;date;insee;capeinsSOL0;ciwcH20;clwcH20;ddH10_rose4;ffH10;flir1SOL0;fllat1SOL0;flsen1SOL0;flvis1SOL0;hcoulimSOL0;huH2;iwcSOL0;nbSOL0_HMoy;nH20;ntSOL0_HMoy;pMER0;rr1SOL0;rrH20;tH2;tH2_VGrad_2.100;tH2_XGrad;tH2_YGrad;tpwHPA850;ux1H10;vapcSOL0;vx1H10;ech;mois
5883;2016-06-20;35281001;5.00957044390815;0.0;0.0;3.0;6.95787975068631;-43009.0885218081;-534109.772163634;-9141.785087761758;542679,890850367;817.48145516103;87.04375335370291;0.0;8.0;0.0;8.0;1019.40898466888;0.0100365603859694;0.0101628883260593;17.188935121458;-0.6537345494441421;0.000918175163373131;0.000483844814534883;17.8638217431795;7.54512831782996;46.399252923834894;10.1173340752975;11;juin
5890;2016-06-21;35281001;14.9053791324839;0.0;0.0;4.0;3.0734809938312297;-53165.324542105;-313426.82558555197;-99404.55810713882;384793,578673674;212.92035650847697;90.27866111853201;0.0;8.0;0.0;8.0;1020.14697653027;0.0639306181593001;0.00532234678052275;17.191581223252403;-1.20436422776037;0.0014501386846102699;0.00143649786921688;15.0555609290765;6.054743869846821;33.042122851646106;0.469191180174622;11;juin
5897;2016-06-22;35281001;1458.36255082522;0.0;0.0;2.0;2.91129396196808;-365848.65699964296;-1063270.29077537;-640655.681647292;2414434,87078028;1507.4996093943698;72.0885495122561;0.0;2.03719914799353;0.0;5.76856114233472;1017.89878482801;0.0;0.0;27.030467819808397;-2.48028154005323;0.00426942496915065;0.0026919217807294398;18.3384523217097;-5.694217501028099;41.8204308089407;3.10101240743829;11;juin
5904;2016-06-23;35281001;985.7733997293691;0.0;0.0;3.0;1.2825119979249;-317456.442877678;-1267339.54473717;-474415.915231819;2321108,65288102;560.292827506579;71.5481097503132;0.0;0.665068785904668;0.0;1.6403901428228602;1015.9375843367699;0.0;0.0;25.2506358021345;-2.2199911795198397;0.00288184498628144;0.00228945748104764;18.374475087389897;-0.14487523039866698;39.6153023873885;4.7001639409209;11;juin
5911;2016-06-24;35281001;49.232719790189506;0.0;0.0;4.0;1.47126786814539;-497867.946595337;-1032470.17239733;-715084.005020075;2555075,8588655;710.529158078689;64.9439657035318;0.0;1.06825672671432;0.0;1.06825672671432;1021.8905458694801;0.0;0.0;19.0264042911538;-2.6352634069928302;0.00375478285662214;0.00274274786285853;12.0039205862428;3.3073323872868103;21.0083839101935;-2.38624338586485;11;juin
5918;2016-06-25;35281001;144.308844970233;0.0;0.0;4.0;2.81139964606799;-320833.291160999;-872227.3468067129;-512019.747045865;1846384,31676035;864.8887877887449;62.4143800466132;0.0;5.43863482401534;0.0;5.47531620099786;1020.61540285795;0.0590854802271695;0.0;18.326173590190198;-2.3511341709872497;0.00221113562296825;0.00270785958016232;10.292157397252302;6.18917886798226;18.0980646918251;-4.82656611088529;11;juin
5925;2016-06-26;35281001;89.035010343824;0.0;0.0;4.0;2.66859035882021;-333684.226110188;-887806.0658981359;-583419.493833713;1971953,03638423;899.508473115622;60.609265844050505;0.0;5.966921507089009;0.0;6.345915086005469;1022.87588782363;0.0;0.0;18.5607538319444;-2.3094661067054503;0.00257823780801982;0.00245910012795717;11.2094739556711;5.51870809231331;21.4403006244065;0.7836319476264;11;juin
5932;2016-06-27;35281001;86.5792819255722;0.0;0.0;4.0;3.6626368585133795;-348481.357632575;-928199.333131685;-623662.32782953;2316173,77103692;790.5077734145151;64.7662260055657;0.0;6.13223641780427;0.0;7.49031110275427;1022.16133441175;0.0;0.0;20.7208377604544;-2.2054377810654504;0.0022941620301958803;0.0023718720309572;12.9452667342281;6.99925037640422;20.253193787408303;0.33371845914371195;11;juin
5939;2016-06-28;35281001;67.2687240127403;0.0;0.0;3.0;4.93401933520529;-235138.143371818;-975859.906796942;-473712.018822605;1853503,45226114;960.7576006658211;72.3409724917022;0.0;5.926330308805599;0.0;6.57999343839138;1017.4998038674302;0.0;0.0;19.0604199683192;-2.1233626357891002;0.0022068590801886303;0.0036694302117329398;11.783692963201801;4.88139057358788;27.874138681087103;7.33461211143363;11;juin
5946;2016-06-29;35281001;60.0373231152763;0.0;0.0;3.0;4.7441088015416;-316214.568356155;-859743.047915116;-667193.89021521;2026969,13847596;1299.8539775295098;65.6253418065946;0.0;5.31041140757661;0.0;8.0;1015.1512666765599;0.0;0.0;18.4543466781411;-2.0992932668814;0.0022805753289704103;0.00137575837554829;10.718938940599099;5.4242485293180005;28.410133154197002;6.75826304498149;11;juin
